milestone_year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,3,35,0.10081749999999999,0.9245835931004281,0.413503650002959,24634.8,434.0
2030,3,36,0.13304749999999999,0.927550884652221,0.38665829826127474,24652.0,434.0
2030,3,37,0.12099499999999999,0.9292157695721641,0.4062578285118174,24130.9,434.0
2030,3,38,0.1134625,0.9306828860688956,0.4050442439616519,24305.3,434.0
2030,3,39,0.090515,0.9326799588879063,0.3917998004385167,24656.7,434.0
2030,3,40,0.0403975,0.9328338875115042,0.42593487416558645,24373.7,434.0
2030,3,41,0.00298,0.9343095974414968,0.5008256783383808,24171.7,434.0
2030,3,42,0.0,0.9377120842586588,0.585391751863304,24583.3,434.0
2030,3,43,0.0,0.9380692965977236,0.6693208313833912,24121.9,434.0
2030,3,44,0.0,0.9361253140753295,0.7509532457589143,23463.1,434.0
